fulltext_id,source_id,doi,title,fulltext_type,fulltext_url,local_path,fetch_status,failure_reason,content_hash,content_bytes,media_type,http_status,url_source,content_scope,validation_note,is_primary,acquisition_step,version_type,version_relation,related_source_id,created_at,updated_at,last_checked_at
FT_BC684E2161E74ABC0186,LIT_0A08E318F205FA7C,10.1016/j.apt.2022.103500,Designing a strategy for fabrication of single-walled carbon nanotube via CH4/N2 gas by the chemical vapor deposition method,html,https://www.semanticscholar.org/paper/e452137062d08752b91036c1ee991661f0bbe62e,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:50:20Z,2026-07-16T05:50:20Z,2026-07-16T05:50:20Z
FT_F74C83C31D4589B28573,LIT_0A1EEAB981A7FC27,10.1002/pssb.200776143,Influence of catalysts' activation on their activity and selectivity in carbon nanotubes synthesis,html,https://doi.org/10.1002/pssb.200776143,,failed,http_403,,0,text/html; charset=UTF-8,403,doi_resolver.publisher_check,unknown,,0,4,published,same_record,,2026-07-16T04:42:49Z,2026-07-16T17:46:55Z,2026-07-16T17:46:55Z
FT_CF3E5DB62210B3677647,LIT_0A1EEAB981A7FC27,10.1002/pssb.200776143,Influence of catalysts' activation on their activity and selectivity in carbon nanotubes synthesis,html,https://www.semanticscholar.org/paper/2f2024352b440c14b90bdebb8f626796503cf08e,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,4,published,same_record,,2026-07-16T04:42:50Z,2026-07-16T17:46:55Z,2026-07-16T17:46:55Z
FT_193FC7DD89C349258487,LIT_0B337E3E2AB8B340,10.3390/nano12071199,In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,html,https://doaj.org/article/0d985f2bfd1a4fc7944e85c6c02429b9,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.oa_locations[1],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:57:26Z,2026-07-16T04:57:26Z,2026-07-16T04:57:26Z
FT_9D0DB1DD1BA07C322EFC,LIT_0B337E3E2AB8B340,10.3390/nano12071199,In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,html,https://doi.org/10.3390/nano12071199,,failed,http_403,,0,text/html,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:57:25Z,2026-07-16T04:57:25Z,2026-07-16T04:57:25Z
FT_E7F977A1A98D26FDD8CF,LIT_0B337E3E2AB8B340,10.3390/nano12071199,In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,html,https://dx.doi.org/10.3390/nano12071199,,failed,http_403,,0,text/html,403,unpaywall.oa_locations[2],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:57:28Z,2026-07-16T04:57:28Z,2026-07-16T04:57:28Z
FT_5571AF7024D8F5F01471,LIT_0B337E3E2AB8B340,10.3390/nano12071199,In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,html,https://www.ncbi.nlm.nih.gov/pmc/articles/9000475,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[3],landing_page,visible_chars=171; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T04:57:33Z,2026-07-16T04:57:33Z,2026-07-16T04:57:33Z
FT_4760955FFAA5C87A81CB,LIT_0B337E3E2AB8B340,10.3390/nano12071199,In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,pdf,https://www.mdpi.com/2079-4991/12/7/1199/pdf?version=1648979618,,failed,http_403,,0,text/html,403,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:57:25Z,2026-07-16T04:57:25Z,2026-07-16T04:57:25Z
FT_961ADBE9F2179B8F8D74,LIT_0B50F1D436D26F03,10.3390/ijms242417239,"State-of-the-Art Review on Amorphous Carbon Nanotubes: Synthesis, Structure, and Application",html,https://pmc.ncbi.nlm.nih.gov/articles/PMC10743152/,data/raw/fulltext/html/LIT_0B50F1D436D26F03_4bf291a4f681.html,success,,4bf291a4f681849fdca1d60f68b7c0823445f2d9f4fc0aa3d9176ef341549be2,331838,text/html; charset=utf-8,200,unpaywall.oa_locations[1],fulltext,visible_chars=77880; scholarly_markers=6; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/10743152; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T06:15:32Z,2026-07-16T06:15:32Z,2026-07-16T06:15:32Z
FT_1D40E7F3D11226A9F9E0,LIT_0B50F1D436D26F03,10.3390/ijms242417239,"State-of-the-Art Review on Amorphous Carbon Nanotubes: Synthesis, Structure, and Application",html,https://doi.org/10.3390/ijms242417239,,failed,http_403,,0,text/html,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:28Z,2026-07-16T06:15:28Z,2026-07-16T06:15:28Z
FT_DA5A4C6D736F9B9B1670,LIT_0B50F1D436D26F03,10.3390/ijms242417239,"State-of-the-Art Review on Amorphous Carbon Nanotubes: Synthesis, Structure, and Application",pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10743152/pdf/ijms-24-17239.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[1],landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:27Z,2026-07-16T06:15:27Z,2026-07-16T06:15:27Z
FT_BF570152559490324864,LIT_0B50F1D436D26F03,10.3390/ijms242417239,"State-of-the-Art Review on Amorphous Carbon Nanotubes: Synthesis, Structure, and Application",pdf,https://www.mdpi.com/1422-0067/24/24/17239/pdf?version=1701958661,,failed,http_403,,0,text/html,403,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:26Z,2026-07-16T06:15:26Z,2026-07-16T06:15:26Z
FT_D3A7A3C19E89F07C78A1,LIT_0C04022D9FE0B603,10.1016/j.apsusc.2011.05.086,Short time synthesis of high quality carbon nanotubes with high rates by CVD of methane on continuously emerged iron nanoparticles,html,https://doi.org/10.1016/j.apsusc.2011.05.086,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:48:55Z,2026-07-16T05:48:55Z,2026-07-16T05:48:55Z
FT_283E9E88917FAD3F6C0A,LIT_0C04022D9FE0B603,10.1016/j.apsusc.2011.05.086,Short time synthesis of high quality carbon nanotubes with high rates by CVD of methane on continuously emerged iron nanoparticles,html,https://www.semanticscholar.org/paper/bd1e5901068a8a4d0004cb6a0b3ca6f03f21c6fd,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:48:56Z,2026-07-16T05:48:56Z,2026-07-16T05:48:56Z
FT_609BFD83D4E33BCFE519,LIT_0C298FD36DDDBFF2,10.1016/j.jhazmat.2020.123726,Waste plastics recycling for producing high-value carbon nanotubes: Investigation of the influence of Manganese content in Fe-based catalysts,pdf,https://pureadmin.qub.ac.uk/ws/files/218069681/Value.pdf,data/raw/fulltext/pdf/LIT_0C298FD36DDDBFF2_a917ce015743.pdf,success,,a917ce015743a6feb33e87cacde96ae9302b0c27ed3b51284622f8f37406c4cf,2706666,application/pdf,200,openalex,fulltext,PDF signature validated; requested_url=https://pureadmin.qub.ac.uk/ws/files/218069681/Value.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:34:00Z,2026-07-16T05:34:00Z,2026-07-16T05:34:00Z
FT_4DFD7A1097DDC9D6302D,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,html,https://pmc.ncbi.nlm.nih.gov/articles/PMC3231162/,data/raw/fulltext/html/LIT_0CF79BCC68CC6093_fa776d68830a.html,success,,fa776d68830ae4cf7261339074ef5e61a613d5407e4997436afd5c936d4e1a64,154609,text/html; charset=utf-8,200,unpaywall.oa_locations[2],fulltext,visible_chars=27397; scholarly_markers=6; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/3231162; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:33:47Z,2026-07-16T05:33:47Z,2026-07-16T05:33:47Z
FT_92EE9F0969105CA7E575,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,html,https://doaj.org/article/52f3f2ce8cb744529f15a2be5db77934,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.oa_locations[1],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:33:40Z,2026-07-16T05:33:40Z,2026-07-16T05:33:40Z
FT_453A11BC495C28E01378,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,html,https://doi.org/10.3390/s100807705,,failed,http_403,,0,text/html,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:33:39Z,2026-07-16T05:33:39Z,2026-07-16T05:33:39Z
FT_E1CB6D7C66B3C4A82B1A,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,html,https://dx.doi.org/10.3390/s100807705,,failed,http_403,,0,text/html,403,unpaywall.oa_locations[3],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:33:49Z,2026-07-16T05:33:49Z,2026-07-16T05:33:49Z
FT_73BAF232ACFBCAF2681C,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3231162/pdf/sensors-10-07705.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[2]:html_discovery,landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:33:48Z,2026-07-16T05:33:48Z,2026-07-16T05:33:48Z
FT_78E6D20DA5FE8DC86484,LIT_0CF79BCC68CC6093,10.3390/s100807705,Multi-Walled Carbon Nanotube-Doped Tungsten Oxide Thin Films for Hydrogen Gas Sensing,pdf,https://www.mdpi.com/1424-8220/10/8/7705/pdf?version=1403312890,,failed,http_403,,0,text/html,403,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:33:38Z,2026-07-16T05:33:38Z,2026-07-16T05:33:38Z
FT_69E84E55849140538C91,LIT_0D3B0A5D40602AEC,10.1016/j.carbon.2017.02.007,Length dependent stability of single-walled carbon nanotubes and how it affects their growth,pdf,https://ltu.diva-portal.org/smash/get/diva2:1072207/FULLTEXT01,data/raw/fulltext/pdf/LIT_0D3B0A5D40602AEC_2c64b8daba39.pdf,success,,2c64b8daba39a355538b19675d6fab952fc389b5fc856a53558ca362705db114,688314,application/pdf,200,unpaywall.oa_locations[1]:html_discovery,fulltext,PDF signature validated; requested_url=https://ltu.diva-portal.org/smash/get/diva2:1072207/FULLTEXT01; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:26:44Z,2026-07-16T05:26:44Z,2026-07-16T05:26:44Z
FT_9EC6039321434F5BA849,LIT_0D3B0A5D40602AEC,10.1016/j.carbon.2017.02.007,Length dependent stability of single-walled carbon nanotubes and how it affects their growth,html,http://urn.kb.se/resolve?urn=urn:nbn:se:ltu:diva-61856,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,unpaywall.oa_locations[1],landing_page,visible_chars=92; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:26:39Z,2026-07-16T05:26:39Z,2026-07-16T05:26:39Z
FT_FB5AF255B223C55373FC,LIT_0D3B0A5D40602AEC,10.1016/j.carbon.2017.02.007,Length dependent stability of single-walled carbon nanotubes and how it affects their growth,html,https://doi.org/10.1016/j.carbon.2017.02.007,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,unpaywall.best_oa_location,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:26:34Z,2026-07-16T05:26:34Z,2026-07-16T05:26:34Z
FT_08568A3F2C78934BBFD3,LIT_0D3B0A5D40602AEC,10.1016/j.carbon.2017.02.007,Length dependent stability of single-walled carbon nanotubes and how it affects their growth,pdf,https://ars.els-cdn.com/content/image/1-s2.0-S0008622317301252-fx1_lrg.jpg,,failed,unsupported_or_unrecognized_content,,0,image/jpeg,200,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:26:32Z,2026-07-16T05:26:32Z,2026-07-16T05:26:32Z
FT_19664ED8E2207A30CF3D,LIT_0E4C2827EA357D8F,10.21608/iccee.2008.38363,KINETICS OF ACETYLENE DECOMPOSITION OVER REDUCED STRONTIUM HEXAFERRITES CATALYST FOR THE PRODUCTION OF CARBON NANOTUBES,html,https://doi.org/10.21608/iccee.2008.38363,,failed,http_502,,0,,502,unpaywall.normalized.html_url,unknown,,0,2,published,same_record,,2026-07-16T04:28:14Z,2026-07-16T17:44:06Z,2026-07-16T17:44:06Z
FT_035E9AD533AAFAF04C43,LIT_0E4C2827EA357D8F,10.21608/iccee.2008.38363,KINETICS OF ACETYLENE DECOMPOSITION OVER REDUCED STRONTIUM HEXAFERRITES CATALYST FOR THE PRODUCTION OF CARBON NANOTUBES,pdf,http://iccee.journals.ekb.eg/article_38363_b7ea85c36ce8cd8e63b740e5ec42fce4.pdf,,failed,http_502,,0,,502,unpaywall.normalized.pdf_url,unknown,,0,2,published,same_record,,2026-07-16T04:27:41Z,2026-07-16T17:43:33Z,2026-07-16T17:43:33Z
FT_826868BCC7DAC1D56940,LIT_0EB6EB3A3ECD7CF1,10.1088/0957-4484/18/27/275610,Facilitating the CVD synthesis of seamless double-walled carbon nanotubes,html,https://doi.org/10.1088/0957-4484/18/27/275610,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,200,doi_resolver.publisher_check,landing_page,visible_chars=399; scholarly_markers=0; article_tag=False,0,4,published,same_record,,2026-07-16T04:42:57Z,2026-07-16T17:47:00Z,2026-07-16T17:47:00Z
FT_A78208FCD59E60F143FA,LIT_0EB6EB3A3ECD7CF1,10.1088/0957-4484/18/27/275610,Facilitating the CVD synthesis of seamless double-walled carbon nanotubes,html,https://www.semanticscholar.org/paper/79c2a9cf1e52818767dea7cea6fade1171e230bf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,4,published,same_record,,2026-07-16T04:42:58Z,2026-07-16T17:47:02Z,2026-07-16T17:47:02Z
FT_B2FC5AE1B5A4E00E2831,LIT_0EECCAA1F1A6F162,10.1016/j.jallcom.2008.10.114,"Effects of FeOx, CoOx, and NiO catalysts and calcination temperatures on the synthesis of single-walled carbon nanotubes through chemical vapor deposition of methane",html,https://doi.org/10.1016/j.jallcom.2008.10.114,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:41:31Z,2026-07-16T05:41:31Z,2026-07-16T05:41:31Z
FT_F7C9465A46844B51E276,LIT_0EECCAA1F1A6F162,10.1016/j.jallcom.2008.10.114,"Effects of FeOx, CoOx, and NiO catalysts and calcination temperatures on the synthesis of single-walled carbon nanotubes through chemical vapor deposition of methane",html,https://www.semanticscholar.org/paper/57dee2ef2ee5f959c42d1c1842c4271c80e265e2,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:41:31Z,2026-07-16T05:41:31Z,2026-07-16T05:41:31Z
FT_4B093E4D15A76514E93F,LIT_0EF1DDE74B15E559,10.3390/catal14040282,Catalytic Decomposition of CH4 to Hydrogen and Carbon Nanotubes Using the Pt(1)-Fe(30)/MCM-41 Catalyst,html,https://doi.org/10.3390/catal14040282,,failed,http_403,,0,text/html,403,unpaywall.normalized.html_url,unknown,,0,2,published,same_record,,2026-07-16T04:07:38Z,2026-07-16T17:40:53Z,2026-07-16T17:40:53Z
FT_D7FAB45A084A9C429968,LIT_0EF1DDE74B15E559,10.3390/catal14040282,Catalytic Decomposition of CH4 to Hydrogen and Carbon Nanotubes Using the Pt(1)-Fe(30)/MCM-41 Catalyst,html,https://www.semanticscholar.org/paper/7503bbc495acad4c330e346a2087732fc8f9a98e,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar.normalized.html_url,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,3,published,same_record,,2026-07-16T17:40:54Z,2026-07-16T17:40:54Z,2026-07-16T17:40:54Z
FT_4C21359584E3F36F31BC,LIT_0EF1DDE74B15E559,10.3390/catal14040282,Catalytic Decomposition of CH4 to Hydrogen and Carbon Nanotubes Using the Pt(1)-Fe(30)/MCM-41 Catalyst,pdf,https://www.mdpi.com/2073-4344/14/4/282/pdf?version=1713774425,,failed,http_403,,0,text/html,403,unpaywall.normalized.pdf_url,unknown,,0,2,published,same_record,,2026-07-16T04:07:38Z,2026-07-16T17:40:53Z,2026-07-16T17:40:53Z
FT_2A7D4CB3A59A473FA394,LIT_0F76DE957F0F6283,10.1016/j.rinp.2014.07.003,Tip-growth of aligned carbon nanotubes on cobalt catalyst supported by alumina using alcohol catalytic chemical vapor deposition,pdf,https://doi.org/10.1016/j.rinp.2014.07.003,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,semantic_scholar,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T04:54:39Z,2026-07-16T04:54:39Z,2026-07-16T04:54:39Z
FT_2C247CBA04E8C8B464C3,LIT_0F8A9B8B6958092B,10.18321/ectj719,Self-Supporting Hybrid Supercapacitor Electrodes Based on Carbon Nanotube and Activated Carbons,pdf,https://ect-journal.kz/index.php/ectj/article/download/719/643,data/raw/fulltext/pdf/LIT_0F8A9B8B6958092B_9500d57af987.pdf,success,,9500d57af9879c1993184cb2176d75d799148534c826bd14c4b9af5d2247f283,1867468,application/pdf,200,openalex,fulltext,PDF signature validated; requested_url=http://ect-journal.kz/index.php/ectj/article/download/719/643; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:33:14Z,2026-07-16T05:33:14Z,2026-07-16T05:33:14Z
FT_8DE061D5EEB1BD1C2EF2,LIT_100F0D7F77E9D6BE,10.1016/j.carbon.2011.03.009,One-step growth of graphene–carbon nanotube hybrid materials by chemical vapor deposition,html,https://doi.org/10.1016/j.carbon.2011.03.009,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,unpaywall.best_oa_location,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:29:21Z,2026-07-16T05:29:21Z,2026-07-16T05:29:21Z
FT_0C6EE8ED0F2953704BA4,LIT_100F0D7F77E9D6BE,10.1016/j.carbon.2011.03.009,One-step growth of graphene–carbon nanotube hybrid materials by chemical vapor deposition,html,https://www.semanticscholar.org/paper/0250aff358bb4c9ed6bf1d68431679aea42d100c,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:29:22Z,2026-07-16T05:29:22Z,2026-07-16T05:29:22Z
FT_6DE3B8F843BD3EE575EF,LIT_100F0D7F77E9D6BE,10.1016/j.carbon.2011.03.009,One-step growth of graphene–carbon nanotube hybrid materials by chemical vapor deposition,pdf,https://dr.ntu.edu.sg/bitstream/10356/94431/1/One-step%20growth%20of%20graphene-carbon.pdf,,failed,http_405,,0,text/html; charset=UTF-8,405,semantic_scholar,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:29:19Z,2026-07-16T05:29:19Z,2026-07-16T05:29:19Z
FT_F79F30777B590E9369F7,LIT_100F0D7F77E9D6BE,10.1016/j.carbon.2011.03.009,One-step growth of graphene–carbon nanotube hybrid materials by chemical vapor deposition,pdf,https://www.sciencedirect.com/science/article/pii/S0008622311001850,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:29:19Z,2026-07-16T05:29:19Z,2026-07-16T05:29:19Z
FT_669387315AA61C87B1C5,LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,html,https://pmc.ncbi.nlm.nih.gov/articles/PMC6780567/,data/raw/fulltext/html/LIT_11B9044BBBEDF0FD_03cd71dd07df.html,success,,03cd71dd07df321b443389db578e4cbf78cc89712621407c71444502bb00e754,215590,text/html; charset=utf-8,200,unpaywall.oa_locations[3],fulltext,visible_chars=54346; scholarly_markers=6; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/6780567; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T04:36:52Z,2026-07-16T04:36:52Z,2026-07-16T04:36:52Z
FT_29D35778B1D131B7CDBF,LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,html,http://dx.doi.org/10.3390/nano9091239,,failed,http_403,,0,text/html,403,unpaywall.oa_locations[2],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:36:48Z,2026-07-16T04:36:48Z,2026-07-16T04:36:48Z
FT_47A326BABA5B1AE909C3,LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,html,https://doaj.org/article/4e8a817a8d3f4a2f969b7578a503b1c5,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.oa_locations[1],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:36:46Z,2026-07-16T04:36:46Z,2026-07-16T04:36:46Z
FT_138C3CC4A2C1E172AE9F,LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,html,https://doi.org/10.3390/nano9091239,,failed,http_403,,0,text/html,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:36:46Z,2026-07-16T04:36:46Z,2026-07-16T04:36:46Z
FT_840891447809F6ABDD1C,LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC6780567/pdf/nanomaterials-09-01239.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[3]:html_discovery,landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T04:36:53Z,2026-07-16T04:36:53Z,2026-07-16T04:36:53Z
